1.687792027633640471e-17,1.778186779084995894e-01,4.806308479691594471e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.767563526225092829e+01,3.484709888931871724e-01,-3.632420854443211850e-03
1.692856379197778610e-17,1.777542818286126924e-01,4.806514689290920517e-01,4.771712541676592309e-18,-6.472527101156643446e-03,2.150906658634651331e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.767563526225092996e-01,3.484709888931871585e-03,-3.632420854443211633e-05,-1.767563516596241513e+01,3.484758807134806791e-01,-3.630654965585843139e-03
1.697884928654719732e-17,1.776251905403558318e-01,4.806935850511220298e-01,4.469905181519908239e-18,-1.294280567572466886e-02,4.298321137219780590e-03,9.999996093131164887e-01,-8.837816480185626796e-04,1.742354717560855659e-05,-1.816210190698402471e-07,-3.535127042821334387e-01,6.969468696066678619e-03,-7.263075820029054339e-05,9.420480856835084182e+00,-1.297726824012558344e+00,1.109602128104217669e-02
3.122084433187570313e-08,1.774342755407245509e-01,4.807554077035915419e-01,4.273911419940871372e-06,-1.920760167654134501e-02,6.208540730544815853e-03,9.999964838198801553e-01,-2.651342176985040881e-03,5.227083173844933989e-05,-5.447744114404750132e-07,-2.593078957137825991e-01,-6.007799544058905865e-03,3.832945461013122896e-05,9.420480646941959080e+00,-1.297753959183884698e+00,1.108449132473089682e-02
1.654379272005643543e-07,1.771865979963171411e-01,4.808346862566110214e-01,1.709460768243137896e-05,-2.507682907490184354e-02,7.950409840040872228e-03,9.999922068658835261e-01,-3.947874509922114604e-03,2.223311854726293707e-05,-2.057125906323666665e-07,-1.651030892443630105e-01,-1.898533913589775177e-02,1.491743678574401928e-04,-4.213023576778877732e+00,1.658874886524588144e+00,-8.787179948894677239e-03
3.788402714752945388e-07,1.768844358766220037e-01,4.809295305481379179e-01,2.253285561747774110e-05,-3.064386762914363127e-02,9.419177072717216728e-03,9.999886047045579707e-01,-4.773382067756614180e-03,-7.268971968041856629e-05,9.332658408841190035e-07,-2.072333250121518033e-01,-2.396590270651869498e-03,6.130256836849341394e-05,-4.213025619409162204e+00,1.658883972372860782e+00,-8.779617237492520418e-03
4.836851779812702389e-07,1.765292042409073725e-01,4.810383332201587092e-01,4.710810239111551957e-06,-3.601503433243083419e-02,1.081019207776124508e-02,9.999831209286186295e-01,-5.809534148262331110e-03,-8.467199722945495421e-05,1.221655180837953529e-06,-2.493635812062434121e-01,1.419224945307673985e-02,-2.649360400643178970e-05,1.918764958140471100e+00,-7.157777388313983913e-01,-1.607694555402425446e-03
3.933058396947216133e-07,1.761234940952831063e-01,4.811595633397613425e-01,-1.602114790339737580e-05,-4.113643171751812239e-02,1.196058919532114184e-02,9.999751037259505537e-01,-7.056326230310616850e-03,-1.371419290043216044e-05,5.713662616561001301e-07,-2.301759316248387088e-01,7.034472064762755869e-03,-4.257054956045604199e-05,1.918764899914825017e+00,-7.157753067051134677e-01,-1.613198729591939964e-03
2.179498555237521486e-07,1.756704876754039135e-01,4.812911747290179454e-01,-1.939123165519754174e-05,-4.596548459669107245e-02,1.299084476176789495e-02,9.999663203639200804e-01,-8.207172321203404577e-03,2.145513355027538538e-05,9.454750533294584622e-08,-2.109882826256904709e-01,-1.232810022883789464e-04,-5.870253685637544380e-05,-8.997477083234501904e-01,3.536682895232036161e-01,-1.504689655344985553e-03
7.201539871127558979e-08,1.751726669678740911e-01,4.814316930826076368e-01,-1.415782096825781061e-05,-5.051640252815941395e-02,1.380621198697274364e-02,9.999571058606794294e-01,-9.262073447972064832e-03,2.083622882393939567e-05,-1.712624458012433137e-07,-2.199857597089249772e-01,3.413401892943657319e-03,-7.374943340982529662e-05,-8.997475113231909738e-01,3.536712139159328139e-01,-1.502462283195368179e-03
-1.291970688151914408e-08,1.746324107114227420e-01,4.815794722836604924e-01,-9.072505744959578680e-06,-5.481103278089819592e-02,1.452436299655641971e-02,9.999463128443637494e-01,-1.036194924476572556e-02,3.789926317837430712e-05,-6.751511175667370752e-07,-2.289832348221568781e-01,6.950114032102985492e-03,-8.877405624177897570e-05,5.937411515071667756e-01,-1.807126385592859596e-01,-3.529573622076533990e-04
-1.102422823717447935e-08,1.740523832070921539e-01,4.817332834730519986e-01,1.763315667902647537e-07,-5.883472942530047073e-02,1.506213558873000131e-02,9.999337919812211206e-01,-1.150679689694523479e-02,7.264410884925926815e-05,-1.435689124250402857e-06,-2.230458233070852225e-01,5.142987646510125722e-03,-9.230362986385550372e-05,5.937410432802298077e-01,-1.807124403362605491e-01,-3.542312607768561541e-04
1.495014043596728934e-07,1.734354099926745663e-01,4.818915151589481249e-01,1.790573104967832158e-05,-6.257815020454206290e-02,1.549520570519572100e-02,9.999203352427764591e-01,-1.262194478218193680e-02,9.835358454218986470e-05,-2.112057429930815218e-06,-2.171084128742829245e-01,3.335863243147520023e-03,-9.584594247162406039e-05,-2.384090138034560685e-02,6.670046387449873881e-02,-4.561727706450967508e-04
5.379137848902938769e-07,1.727841389408485695e-01,4.820530510836262827e-01,4.188878265694216077e-05,-6.604399364503846237e-02,1.577278850687179740e-02,9.999060426589966299e-01,-1.370739272716427724e-02,1.150277546811727196e-04,-2.695006060409198644e-06,-2.173468218880863778e-01,4.002867881892507168e-03,-1.004076701780750252e-04,-2.384083885890182081e-02,6.670123669302872871e-02,-4.557548634531604801e-04
1.202240805904730508e-06,1.721011920402737427e-01,4.822164869658167041e-01,6.991973475512690489e-05,-6.923840886115538440e-02,1.595396230944769525e-02,9.998905534267775730e-01,-1.479401642291039952e-02,1.350361888286269148e-04,-3.346335346851804858e-06,-2.175852302766753954e-01,4.669880248822794351e-03,-1.049652188126066332e-04,3.927909077281976358e-01,-5.955885373450132969e-02,-1.499723148267014178e-04
