-9.905548722599633038e-06,2.015925168991088867e+00,-5.401022434234619141e-01,0.000000000000000000e+00
-9.905548722599633038e-06,2.015925168991088867e+00,-5.401022434234619141e-01,0.000000000000000000e+00
-1.608566344657447189e-05,2.014723062515258789e+00,-5.454288721084594727e-01,0.000000000000000000e+00
-1.608566344657447189e-05,2.014723062515258789e+00,-5.454288721084594727e-01,0.000000000000000000e+00
-1.175043144030496478e-05,2.014172077178955078e+00,-5.474497675895690918e-01,0.000000000000000000e+00
-1.175043144030496478e-05,2.014172077178955078e+00,-5.474497675895690918e-01,0.000000000000000000e+00
-7.798259503033477813e-06,2.014258623123168945e+00,-5.471103191375732422e-01,0.000000000000000000e+00
-7.798259503033477813e-06,2.014258623123168945e+00,-5.471103191375732422e-01,0.000000000000000000e+00
-5.339193648978834972e-06,2.014207363128662109e+00,-5.472730398178100586e-01,0.000000000000000000e+00
-5.339193648978834972e-06,2.014207363128662109e+00,-5.472730398178100586e-01,0.000000000000000000e+00
-1.656753738643601537e-06,2.014012813568115234e+00,-5.479575395584106445e-01,0.000000000000000000e+00
-1.656753738643601537e-06,2.014012813568115234e+00,-5.479575395584106445e-01,0.000000000000000000e+00
2.259684606542577967e-06,2.013831377029418945e+00,-5.485839843750000000e-01,0.000000000000000000e+00
2.259684606542577967e-06,2.013831377029418945e+00,-5.485839843750000000e-01,0.000000000000000000e+00
5.922994660068070516e-06,2.013676166534423828e+00,-5.491088628768920898e-01,0.000000000000000000e+00
5.922994660068070516e-06,2.013676166534423828e+00,-5.491088628768920898e-01,0.000000000000000000e+00
1.031524425343377516e-05,2.013515710830688477e+00,-5.496414899826049805e-01,0.000000000000000000e+00
1.031524425343377516e-05,2.013515710830688477e+00,-5.496414899826049805e-01,0.000000000000000000e+00
1.477881960454396904e-05,2.013345956802368164e+00,-5.502027869224548340e-01,0.000000000000000000e+00
1.477881960454396904e-05,2.013345956802368164e+00,-5.502027869224548340e-01,0.000000000000000000e+00
2.066311026283074170e-05,2.013172149658203125e+00,-5.507698655128479004e-01,0.000000000000000000e+00
2.066311026283074170e-05,2.013172149658203125e+00,-5.507698655128479004e-01,0.000000000000000000e+00
2.530490928620565683e-05,2.012996912002563477e+00,-5.513352751731872559e-01,0.000000000000000000e+00
2.530490928620565683e-05,2.012996912002563477e+00,-5.513352751731872559e-01,0.000000000000000000e+00
3.192474832758307457e-05,2.012817621231079102e+00,-5.519040226936340332e-01,0.000000000000000000e+00
3.192474832758307457e-05,2.012817621231079102e+00,-5.519040226936340332e-01,0.000000000000000000e+00
3.802199353231117129e-05,2.012634277343750000e+00,-5.524789094924926758e-01,0.000000000000000000e+00
3.802199353231117129e-05,2.012634277343750000e+00,-5.524789094924926758e-01,0.000000000000000000e+00
4.451371205504983664e-05,2.012447357177734375e+00,-5.530599951744079590e-01,0.000000000000000000e+00
4.451371205504983664e-05,2.012447357177734375e+00,-5.530599951744079590e-01,0.000000000000000000e+00
5.147229967406019568e-05,2.012255191802978516e+00,-5.536436438560485840e-01,0.000000000000000000e+00
5.147229967406019568e-05,2.012255191802978516e+00,-5.536436438560485840e-01,0.000000000000000000e+00
5.932848580414429307e-05,2.012059926986694336e+00,-5.542315244674682617e-01,0.000000000000000000e+00
5.932848580414429307e-05,2.012059926986694336e+00,-5.542315244674682617e-01,0.000000000000000000e+00
6.687729910481721163e-05,2.011861085891723633e+00,-5.548229217529296875e-01,0.000000000000000000e+00
6.687729910481721163e-05,2.011861085891723633e+00,-5.548229217529296875e-01,0.000000000000000000e+00
7.592615293106064200e-05,2.011659145355224609e+00,-5.554169416427612305e-01,0.000000000000000000e+00
7.592615293106064200e-05,2.011659145355224609e+00,-5.554169416427612305e-01,0.000000000000000000e+00
8.467663428746163845e-05,2.011451959609985352e+00,-5.560136437416076660e-01,0.000000000000000000e+00
8.467663428746163845e-05,2.011451959609985352e+00,-5.560136437416076660e-01,0.000000000000000000e+00
9.465638868277892470e-05,2.011242151260375977e+00,-5.566124320030212402e-01,0.000000000000000000e+00
9.465638868277892470e-05,2.011242151260375977e+00,-5.566124320030212402e-01,0.000000000000000000e+00
1.038794071064330637e-04,2.011027097702026367e+00,-5.572149753570556641e-01,0.000000000000000000e+00
1.038794071064330637e-04,2.011027097702026367e+00,-5.572149753570556641e-01,0.000000000000000000e+00
1.148437440861016512e-04,2.010808467864990234e+00,-5.578202605247497559e-01,0.000000000000000000e+00
1.148437440861016512e-04,2.010808467864990234e+00,-5.578202605247497559e-01,0.000000000000000000e+00
1.251225476153194904e-04,2.010584831237792969e+00,-5.584281682968139648e-01,0.000000000000000000e+00
1.251225476153194904e-04,2.010584831237792969e+00,-5.584281682968139648e-01,0.000000000000000000e+00
1.364946947433054447e-04,2.010359525680541992e+00,-5.590353012084960938e-01,0.000000000000000000e+00
1.364946947433054447e-04,2.010359525680541992e+00,-5.590353012084960938e-01,0.000000000000000000e+00
1.484125095885246992e-04,2.010127782821655273e+00,-5.596461892127990723e-01,0.000000000000000000e+00
1.484125095885246992e-04,2.010127782821655273e+00,-5.596461892127990723e-01,0.000000000000000000e+00
1.604706340003758669e-04,2.009891986846923828e+00,-5.602608919143676758e-01,0.000000000000000000e+00
1.604706340003758669e-04,2.009891986846923828e+00,-5.602608919143676758e-01,0.000000000000000000e+00
1.733252720441669226e-04,2.009651660919189453e+00,-5.608770847320556641e-01,0.000000000000000000e+00
1.733252720441669226e-04,2.009651660919189453e+00,-5.608770847320556641e-01,0.000000000000000000e+00
1.866618986241519451e-04,2.009409189224243164e+00,-5.614920854568481445e-01,0.000000000000000000e+00
1.866618986241519451e-04,2.009409189224243164e+00,-5.614920854568481445e-01,0.000000000000000000e+00
1.998330262722447515e-04,2.009161472320556641e+00,-5.621062517166137695e-01,0.000000000000000000e+00
1.998330262722447515e-04,2.009161472320556641e+00,-5.621062517166137695e-01,0.000000000000000000e+00
2.140868600690737367e-04,2.008909702301025391e+00,-5.627222657203674316e-01,0.000000000000000000e+00
2.140868600690737367e-04,2.008909702301025391e+00,-5.627222657203674316e-01,0.000000000000000000e+00
2.284179063281044364e-04,2.008653163909912109e+00,-5.633411407470703125e-01,0.000000000000000000e+00
2.284179063281044364e-04,2.008653163909912109e+00,-5.633411407470703125e-01,0.000000000000000000e+00
2.435885544400662184e-04,2.008393049240112305e+00,-5.639604330062866211e-01,0.000000000000000000e+00
2.435885544400662184e-04,2.008393049240112305e+00,-5.639604330062866211e-01,0.000000000000000000e+00
2.592566015664488077e-04,2.008126497268676758e+00,-5.645809173583984375e-01,0.000000000000000000e+00
2.592566015664488077e-04,2.008126497268676758e+00,-5.645809173583984375e-01,0.000000000000000000e+00
2.749389677774161100e-04,2.007857799530029297e+00,-5.651992559432983398e-01,0.000000000000000000e+00
2.749389677774161100e-04,2.007857799530029297e+00,-5.651992559432983398e-01,0.000000000000000000e+00
2.914416836574673653e-04,2.007583856582641602e+00,-5.658197402954101562e-01,0.000000000000000000e+00
2.914416836574673653e-04,2.007583856582641602e+00,-5.658197402954101562e-01,0.000000000000000000e+00
3.086298820562660694e-04,2.007305860519409180e+00,-5.664390325546264648e-01,0.000000000000000000e+00
3.086298820562660694e-04,2.007305860519409180e+00,-5.664390325546264648e-01,0.000000000000000000e+00
3.259832155890762806e-04,2.007022619247436523e+00,-5.670579671859741211e-01,0.000000000000000000e+00
3.259832155890762806e-04,2.007022619247436523e+00,-5.670579671859741211e-01,0.000000000000000000e+00
3.437887935433536768e-04,2.006736993789672852e+00,-5.676723122596740723e-01,0.000000000000000000e+00
3.437887935433536768e-04,2.006736993789672852e+00,-5.676723122596740723e-01,0.000000000000000000e+00
3.621712385211139917e-04,2.006445169448852539e+00,-5.682914853096008301e-01,0.000000000000000000e+00
3.621712385211139917e-04,2.006445169448852539e+00,-5.682914853096008301e-01,0.000000000000000000e+00
3.809425688814371824e-04,2.006149053573608398e+00,-5.689092278480529785e-01,0.000000000000000000e+00
3.809425688814371824e-04,2.006149053573608398e+00,-5.689092278480529785e-01,0.000000000000000000e+00
4.000386397819966078e-04,2.005848169326782227e+00,-5.695240497589111328e-01,0.000000000000000000e+00
4.000386397819966078e-04,2.005848169326782227e+00,-5.695240497589111328e-01,0.000000000000000000e+00
4.192985361441969872e-04,2.005544662475585938e+00,-5.701375603675842285e-01,0.000000000000000000e+00
4.192985361441969872e-04,2.005544662475585938e+00,-5.701375603675842285e-01,0.000000000000000000e+00
4.399684839881956577e-04,2.005235671997070312e+00,-5.707490444183349609e-01,0.000000000000000000e+00
4.399684839881956577e-04,2.005235671997070312e+00,-5.707490444183349609e-01,0.000000000000000000e+00
4.603616544045507908e-04,2.004922866821289062e+00,-5.713573098182678223e-01,0.000000000000000000e+00
4.603616544045507908e-04,2.004922866821289062e+00,-5.713573098182678223e-01,0.000000000000000000e+00
4.811778781004250050e-04,2.004604816436767578e+00,-5.719666481018066406e-01,0.000000000000000000e+00
4.811778781004250050e-04,2.004604816436767578e+00,-5.719666481018066406e-01,0.000000000000000000e+00
5.026664002798497677e-04,2.004281997680664062e+00,-5.725736618041992188e-01,0.000000000000000000e+00
5.026664002798497677e-04,2.004281997680664062e+00,-5.725736618041992188e-01,0.000000000000000000e+00
5.244700587354600430e-04,2.003955602645874023e+00,-5.731788277626037598e-01,0.000000000000000000e+00
5.244700587354600430e-04,2.003955602645874023e+00,-5.731788277626037598e-01,0.000000000000000000e+00
5.454862839542329311e-04,2.003624439239501953e+00,-5.737797617912292480e-01,0.000000000000000000e+00
5.454862839542329311e-04,2.003624439239501953e+00,-5.737797617912292480e-01,0.000000000000000000e+00
5.692254053428769112e-04,2.003288745880126953e+00,-5.743812322616577148e-01,0.000000000000000000e+00
5.692254053428769112e-04,2.003288745880126953e+00,-5.743812322616577148e-01,0.000000000000000000e+00
5.918269744142889977e-04,2.002948522567749023e+00,-5.749787092208862305e-01,0.000000000000000000e+00
5.918269744142889977e-04,2.002948522567749023e+00,-5.749787092208862305e-01,0.000000000000000000e+00
6.150555564090609550e-04,2.002603292465209961e+00,-5.755736827850341797e-01,0.000000000000000000e+00
6.150555564090609550e-04,2.002603292465209961e+00,-5.755736827850341797e-01,0.000000000000000000e+00
6.379435653798282146e-04,2.002254962921142578e+00,-5.761637091636657715e-01,0.000000000000000000e+00
6.379435653798282146e-04,2.002254962921142578e+00,-5.761637091636657715e-01,0.000000000000000000e+00
6.619936320930719376e-04,2.001901388168334961e+00,-5.767509937286376953e-01,0.000000000000000000e+00
6.619936320930719376e-04,2.001901388168334961e+00,-5.767509937286376953e-01,0.000000000000000000e+00
6.864281021989881992e-04,2.001544475555419922e+00,-5.773354768753051758e-01,0.000000000000000000e+00
6.864281021989881992e-04,2.001544475555419922e+00,-5.773354768753051758e-01,0.000000000000000000e+00
7.110040169209241867e-04,2.001181364059448242e+00,-5.779205560684204102e-01,0.000000000000000000e+00
7.110040169209241867e-04,2.001181364059448242e+00,-5.779205560684204102e-01,0.000000000000000000e+00
7.361244643107056618e-04,2.000814199447631836e+00,-5.784986019134521484e-01,0.000000000000000000e+00
7.361244643107056618e-04,2.000814199447631836e+00,-5.784986019134521484e-01,0.000000000000000000e+00
7.612960180267691612e-04,2.000444412231445312e+00,-5.790710449218750000e-01,0.000000000000000000e+00
7.612960180267691612e-04,2.000444412231445312e+00,-5.790710449218750000e-01,0.000000000000000000e+00
7.860187906771898270e-04,2.000069856643676758e+00,-5.796414613723754883e-01,0.000000000000000000e+00
7.860187906771898270e-04,2.000069856643676758e+00,-5.796414613723754883e-01,0.000000000000000000e+00
8.123485604301095009e-04,1.999690055847167969e+00,-5.802077054977416992e-01,0.000000000000000000e+00
8.123485604301095009e-04,1.999690055847167969e+00,-5.802077054977416992e-01,0.000000000000000000e+00
8.384876418858766556e-04,1.999305009841918945e+00,-5.807725191116333008e-01,0.000000000000000000e+00
8.384876418858766556e-04,1.999305009841918945e+00,-5.807725191116333008e-01,0.000000000000000000e+00
8.645078050903975964e-04,1.998916268348693848e+00,-5.813317298889160156e-01,0.000000000000000000e+00
8.645078050903975964e-04,1.998916268348693848e+00,-5.813317298889160156e-01,0.000000000000000000e+00
8.910780888982117176e-04,1.998524188995361328e+00,-5.818842649459838867e-01,0.000000000000000000e+00
8.910780888982117176e-04,1.998524188995361328e+00,-5.818842649459838867e-01,0.000000000000000000e+00
9.175919694826006889e-04,1.998127937316894531e+00,-5.824329853057861328e-01,0.000000000000000000e+00
9.175919694826006889e-04,1.998127937316894531e+00,-5.824329853057861328e-01,0.000000000000000000e+00
9.442176669836044312e-04,1.997726678848266602e+00,-5.829792022705078125e-01,0.000000000000000000e+00
9.442176669836044312e-04,1.997726678848266602e+00,-5.829792022705078125e-01,0.000000000000000000e+00
9.719029185362160206e-04,1.997320652008056641e+00,-5.835193991661071777e-01,0.000000000000000000e+00
9.719029185362160206e-04,1.997320652008056641e+00,-5.835193991661071777e-01,0.000000000000000000e+00
9.989850223064422607e-04,1.996912002563476562e+00,-5.840535163879394531e-01,0.000000000000000000e+00
9.989850223064422607e-04,1.996912002563476562e+00,-5.840535163879394531e-01,0.000000000000000000e+00
1.026669517159461975e-03,1.996497750282287598e+00,-5.845829248428344727e-01,0.000000000000000000e+00
1.026669517159461975e-03,1.996497750282287598e+00,-5.845829248428344727e-01,0.000000000000000000e+00
1.054760650731623173e-03,1.996079683303833008e+00,-5.851070880889892578e-01,0.000000000000000000e+00
1.054760650731623173e-03,1.996079683303833008e+00,-5.851070880889892578e-01,0.000000000000000000e+00
1.082399277947843075e-03,1.995656609535217285e+00,-5.856306552886962891e-01,0.000000000000000000e+00
1.082399277947843075e-03,1.995656609535217285e+00,-5.856306552886962891e-01,0.000000000000000000e+00
