0.000000000000000000e+00,4.000000000000000083e-02,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.566694653588486830e+01,-3.026964161090574991e-05,8.167571502200297790e-07
0.000000000000000000e+00,3.999999975553649584e-02,5.000044223387953846e-01,0.000000000000000000e+00,-4.889270115285565345e-07,-1.317858704957074363e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.566694653588486830e+01,-3.026964161090574991e-05,8.167571502200297790e-07
-7.090059161459809337e-26,3.999999877768246892e-02,5.000075268187634814e-01,-7.090059489558845691e-23,-1.955708033831450498e-06,-2.635717768026853147e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.605732263068273369e+01,-7.667337775286793729e-03,2.086622024582246665e-04
2.455060976928696780e-25,3.999999657751562160e-02,5.000093134394203442e-01,3.164077783464903344e-22,-4.400345788456317513e-06,-3.953578057472003845e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.605732263068273369e+01,-7.667337775286793729e-03,2.086622024582246665e-04
9.022722181535750953e-25,3.999999266612239146e-02,5.000097821996786207e-01,6.567671326302268805e-22,-7.822850331203403551e-06,-5.271441039635189202e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.624741759424635035e+01,5.054362441499732350e-02,-1.381219159728457394e-03
1.426089642702199291e-24,3.999998655459732072e-02,5.000089330975260316e-01,5.238167397791674945e-22,-1.222324430602012775e-05,-6.589308839984289040e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.624741759424635035e+01,5.054362441499732350e-02,-1.381219159728457394e-03
1.949904549747436516e-24,3.999997775403704020e-02,5.000067661296428989e-01,5.238047555833226963e-22,-1.760156885339691260e-05,-7.907184304344169051e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.630278819671525525e+01,1.690754930718184057e-01,-4.625929102330080152e-03
2.536411117526030129e-25,3.999996577552882709e-02,5.000032812909585012e-01,-1.696291240163286721e-21,-2.395789017334450230e-05,-9.225071060362445563e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.630278819671525525e+01,1.690754930718184057e-01,-4.625929102330080152e-03
-1.442621847585119728e-24,3.999995013013305650e-02,4.999984785741451998e-01,-1.696272866037165808e-21,-3.129230674311828965e-05,-1.054297357926141376e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.647653611740332025e+01,2.521535206086211178e-01,-6.924962605687808720e-03
-3.138923588522318648e-24,3.999993032885917899e-02,4.999923579690500608e-01,-1.696328228601482733e-21,-3.960495718998446901e-05,-1.186089723793325168e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.647653611740332025e+01,2.521535206086211178e-01,-6.924962605687808720e-03
-7.558156911378612512e-24,3.999990588263489105e-02,4.999849194620650805e-01,-4.419256893171192289e-21,-4.889602881950520048e-05,-1.317884838144116333e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.630158693142443838e+01,3.803717481709601445e-01,-1.040675374771410540e-02
-2.762527222996460090e-24,3.999987630226801982e-02,4.999761630354330189e-01,4.795615527821988320e-21,-5.916576680005901628e-05,-1.449683438599533303e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.630158693142443838e+01,3.803717481709601445e-01,-1.040675374771410540e-02
2.033064256872334305e-24,3.999984109840065694e-02,4.999660886664906156e-01,4.795514383478345746e-21,-7.041448400462173469e-05,-1.581486372247888073e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.688048440250439342e+01,-5.699997066041058436e-02,1.579076049371075591e-03
