0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.740197482338817159e-03,9.999999984721030799e-01,5.527923502696201414e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.105584701102313439e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.740197482338817077e-06,0.000000000000000000e+00,0.000000000000000000e+00,-1.148039496617931504e-02,9.999999862489276081e-01,1.658377053530866530e-04,-7.116258565578811494e-29,-1.479071995941764864e-24,2.211169421162395010e-01,-3.058491086881179050e-25,-2.958143985522483170e-21,3.784526974374359861e-25,-1.955708058897600374e-09,-1.000000000000000000e+00,-2.601269373871265650e-25,1.955708058897600374e-09,-1.000000000000000000e+00,-2.527561131437797284e-25,1.955708058897599961e-09,-1.000000000000000000e+00,-1.955708058897600368e-06,-3.784526974374359744e-22,0.000000000000000000e+00,1.955708058897600368e-06,2.601269373871265782e-22,0.000000000000000000e+00,1.955708058897599944e-06,2.527561131437797207e-22,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.722059244851813223e-05,1.127172522900565548e-27,-7.419495039315937713e-12,-1.722059246427864315e-02,9.999999449957075459e-01,3.316754166048634794e-04,-7.561519178247046260e-28,-6.503002497691124470e-24,3.316754331456374105e-01,-2.545721046399159635e-24,-1.004786082982787655e-20,5.494681068864320710e-25,-1.075640434741237012e-08,-1.000000000000000000e+00,-1.798737502076388668e-25,1.075637844521020358e-08,-1.000000000000000000e+00,-1.512563550270739119e-25,1.075637844521020193e-08,-1.000000000000000000e+00,-8.800696288514771098e-06,-1.710154094489960482e-22,-1.461953982767059637e-30,8.800670386312604512e-06,-8.025318717948768791e-23,-3.375086216732348225e-32,8.800670386312602818e-06,-1.014997581167058205e-22,-1.495138407068481193e-30
1.127172522900565615e-30,-7.419495039315938546e-15,-3.444118491279677611e-05,2.240766440800901055e-27,-4.822668859946795400e-11,-2.296079001409531695e-02,9.999998472102741287e-01,5.527923918557694875e-04,-1.904539833427093493e-27,-1.152668428240115766e-23,4.422339946467660488e-01,-2.753390888181163276e-24,-1.004736394305557984e-20,3.972685298623074418e-26,-3.422496818785362384e-08,-9.999999999999997780e-01,3.152248160594045219e-25,3.422477392149941290e-08,-9.999999999999997780e-01,1.364688064373669369e-25,3.422477392149940628e-08,-9.999999999999997780e-01,-2.346856384044125523e-05,5.097412539002012019e-22,-1.012750585914937403e-29,2.346839547628920474e-05,-4.950985662670433387e-22,-1.617192701390541000e-30,2.346839547628920135e-05,-2.877251614644407401e-22,-6.644990081735141171e-30
3.367938963701466760e-30,-5.564618363878389898e-14,-5.740197492689209360e-05,1.719798266701871100e-27,-1.780676347497130832e-10,-2.870098769106111530e-02,9.999996562229985786e-01,8.291886907294066314e-04,-3.029225009277093804e-27,-1.488846751592072685e-23,5.527927314772992373e-01,4.057586284266483918e-25,-6.723569737635817240e-21,-4.700189677970489080e-25,-8.311792750012429408e-08,-9.999999999999981126e-01,2.437641270963065475e-24,8.311711158232013763e-08,-9.999999999999981126e-01,5.239050006263757838e-24,8.311711158232011116e-08,-9.999999999999981126e-01,-4.889295931227068538e-05,5.097458207832818320e-22,5.934033845092834925e-29,4.889233766082073013e-05,-2.122416454903666948e-21,1.632710785656955197e-28,4.889233766082072335e-05,-5.102581199826393984e-21,3.793814258511396869e-29
5.087737230403337468e-30,-2.337138183884969842e-13,-8.610296261795321346e-05,-8.582430505128555470e-27,-4.933952728674592238e-10,-3.444118562155368268e-02,9.999993261966542146e-01,1.160864435512867689e-03,1.047079845745645975e-27,-9.741596786111585706e-24,6.633518209925957088e-01,2.656434650263275044e-23,1.029371951293447605e-20,-2.341144293986998862e-24,-1.711255395203508305e-07,-9.999999999999907851e-01,7.104677880306031990e-24,1.711230011128364288e-07,-9.999999999999907851e-01,1.275009071645457539e-23,1.711230011128364288e-07,-9.999999999999907851e-01,-8.800761202022669308e-05,1.871125326189934054e-21,-2.304812909332853987e-28,8.800588953051646096e-05,-4.667036609342994530e-21,2.224755535392695501e-28,8.800588953051646096e-05,-7.511040710190813371e-21,-2.237539557894870206e-28
-3.494693274725217598e-30,-7.271090912559561438e-13,-1.205441482395068953e-04,-3.665109683378795510e-26,-1.142598329574046827e-09,-4.018138399544430445e-02,9.999988021261473348e-01,1.547819844280190872e-03,4.796887493973512754e-27,-4.595765193546869144e-24,7.739115321341510922e-01,2.698596492085971017e-23,1.029163840115096708e-20,2.280335252070548983e-25,-3.148719151304258402e-07,-9.999999999999661382e-01,1.885759969467261819e-24,3.148653878075460266e-07,-9.999999999999661382e-01,9.849653609469789978e-24,3.148653878075460266e-07,-9.999999999999661382e-01,-1.437463756100763423e-04,-2.569177819194129709e-21,-3.050703691380555454e-28,1.437423866947109272e-04,5.218917910838682338e-21,7.971972639556649977e-28,1.437423866947109272e-04,2.900437106984597384e-21,1.259796510751780790e-27
-4.014579010851316955e-29,-1.869707420830003045e-12,-1.607255322349511971e-04,-5.120317359785783761e-26,-2.337130078276841458e-09,-4.592158307809577483e-02,9.999980198380485907e-01,1.990055271025983896e-03,5.438324046242272779e-26,3.458603840753056517e-23,8.844722445189472371e-01,2.245301686243249276e-22,7.836335943752897811e-20,-2.648574467757005440e-24,-5.339152026086367601e-07,-9.999999999998971933e-01,4.431718637178560401e-24,5.339005161609513498e-07,-9.999999999998971933e-01,1.467054164476095984e-23,5.339005161609513498e-07,-9.999999999998971933e-01,-2.190432874782183509e-04,2.876607992962924864e-21,-3.914283863696042863e-27,2.190351283534127703e-04,-2.545958667710418354e-21,-3.069573556194114641e-27,2.190351283534127975e-04,-4.820888035290730135e-21,-1.914800706231042532e-27
-9.134896370637101191e-29,-4.206837499106844510e-12,-2.066471153130469685e-04,-7.870896075388270799e-26,-4.362636967468598701e-09,-5.166178322168582526e-02,9.999969059898445867e-01,2.487571252809716790e-03,4.910605428002917444e-26,3.973044167725609410e-23,9.950344675310620612e-01,-2.449315134877284482e-23,1.028893875444709142e-20,-7.916697625191099833e-26,-8.507478500837678536e-07,-9.999999999997279954e-01,1.705219117116441692e-24,8.507179333148716900e-07,-9.999999999997279954e-01,1.810602035698518222e-23,8.507179333148716900e-07,-9.999999999997279954e-01,-3.168326474751636721e-04,-2.569407491506329790e-21,-1.819242840523683726e-27,3.168174171539528731e-04,2.726499520066310557e-21,-7.326632953538864204e-27,3.168174171539529273e-04,-3.435478712216071877e-21,-1.592785278284572563e-26
