-3.600323945283889771e-02,-3.843604773283004761e-02,3.749872446060180664e-01
-3.600323945283889771e-02,-3.843604773283004761e-02,3.749872446060180664e-01
-3.617684543132781982e-02,-3.396260365843772888e-02,3.783853054046630859e-01
-3.617684543132781982e-02,-3.396260365843772888e-02,3.783853054046630859e-01
-3.640127182006835938e-02,-3.003513440489768982e-02,3.817896842956542969e-01
-3.640127182006835938e-02,-3.003513440489768982e-02,3.817896842956542969e-01
-3.645737841725349426e-02,-2.665322646498680115e-02,3.852014243602752686e-01
-3.645737841725349426e-02,-2.665322646498680115e-02,3.852014243602752686e-01
-3.671693801879882812e-02,-2.363922819495201111e-02,3.886219263076782227e-01
-3.671693801879882812e-02,-2.363922819495201111e-02,3.886219263076782227e-01
-3.681556135416030884e-02,-2.082077600061893463e-02,3.920528888702392578e-01
-3.681556135416030884e-02,-2.082077600061893463e-02,3.920528888702392578e-01
-3.703259304165840149e-02,-1.815873384475708008e-02,3.954965174198150635e-01
-3.703259304165840149e-02,-1.815873384475708008e-02,3.954965174198150635e-01
-3.696415945887565613e-02,-1.735715009272098541e-02,3.989472091197967529e-01
-3.696415945887565613e-02,-1.735715009272098541e-02,3.989472091197967529e-01
-3.699850663542747498e-02,-1.627665013074874878e-02,4.024122655391693115e-01
-3.699850663542747498e-02,-1.627665013074874878e-02,4.024122655391693115e-01
-3.703137487173080444e-02,-1.504249125719070435e-02,4.058941900730133057e-01
-3.703137487173080444e-02,-1.504249125719070435e-02,4.058941900730133057e-01
-3.703631460666656494e-02,-1.361557096242904663e-02,4.093966484069824219e-01
-3.703631460666656494e-02,-1.361557096242904663e-02,4.093966484069824219e-01
-3.694690763950347900e-02,-1.211748737841844559e-02,4.129222035408020020e-01
-3.694690763950347900e-02,-1.211748737841844559e-02,4.129222035408020020e-01
-3.695185482501983643e-02,-1.045920234173536301e-02,4.164758324623107910e-01
-3.695185482501983643e-02,-1.045920234173536301e-02,4.164758324623107910e-01
-3.701332956552505493e-02,-8.516156114637851715e-03,4.200650155544281006e-01
-3.701332956552505493e-02,-8.516156114637851715e-03,4.200650155544281006e-01
-3.701885044574737549e-02,-6.533240899443626404e-03,4.236905872821807861e-01
-3.701885044574737549e-02,-6.533240899443626404e-03,4.236905872821807861e-01
-3.702021390199661255e-02,-4.392979666590690613e-03,4.273605048656463623e-01
-3.702021390199661255e-02,-4.392979666590690613e-03,4.273605048656463623e-01
-3.705907613039016724e-02,-2.012889366596937180e-03,4.310842156410217285e-01
-3.705907613039016724e-02,-2.012889366596937180e-03,4.310842156410217285e-01
-3.704683482646942139e-02,4.351553798187524080e-04,4.348632097244262695e-01
-3.704683482646942139e-02,4.351553798187524080e-04,4.348632097244262695e-01
-3.699079528450965881e-02,3.058219794183969498e-03,4.387085437774658203e-01
-3.699079528450965881e-02,3.058219794183969498e-03,4.387085437774658203e-01
-3.704306483268737793e-02,5.896854680031538010e-03,4.426307082176208496e-01
-3.704306483268737793e-02,5.896854680031538010e-03,4.426307082176208496e-01
-3.708420693874359131e-02,8.995210751891136169e-03,4.466430544853210449e-01
-3.708420693874359131e-02,8.995210751891136169e-03,4.466430544853210449e-01
-3.713165223598480225e-02,1.229582075029611588e-02,4.507531225681304932e-01
-3.713165223598480225e-02,1.229582075029611588e-02,4.507531225681304932e-01
-3.718659281730651855e-02,1.582113467156887054e-02,4.549746513366699219e-01
-3.718659281730651855e-02,1.582113467156887054e-02,4.549746513366699219e-01
-3.720005601644515991e-02,1.906743459403514862e-02,4.592759311199188232e-01
-3.720005601644515991e-02,1.906743459403514862e-02,4.592759311199188232e-01
-3.718177229166030884e-02,2.209850214421749115e-02,4.636608958244323730e-01
-3.718177229166030884e-02,2.209850214421749115e-02,4.636608958244323730e-01
-3.718830645084381104e-02,2.491847984492778778e-02,4.681286513805389404e-01
-3.718830645084381104e-02,2.491847984492778778e-02,4.681286513805389404e-01
-3.716191649436950684e-02,2.776064537465572357e-02,4.727053642272949219e-01
-3.716191649436950684e-02,2.776064537465572357e-02,4.727053642272949219e-01
-3.712405264377593994e-02,3.064648061990737915e-02,4.773987233638763428e-01
-3.712405264377593994e-02,3.064648061990737915e-02,4.773987233638763428e-01
-3.709902614355087280e-02,3.355817869305610657e-02,4.822118580341339111e-01
-3.709902614355087280e-02,3.355817869305610657e-02,4.822118580341339111e-01
-3.705114871263504028e-02,3.663310781121253967e-02,4.871727824211120605e-01
-3.705114871263504028e-02,3.663310781121253967e-02,4.871727824211120605e-01
-3.699299320578575134e-02,3.985305875539779663e-02,4.922884702682495117e-01
-3.699299320578575134e-02,3.985305875539779663e-02,4.922884702682495117e-01
-3.692688420414924622e-02,4.323194921016693115e-02,4.975726306438446045e-01
-3.692688420414924622e-02,4.323194921016693115e-02,4.975726306438446045e-01
-3.686010092496871948e-02,4.677084088325500488e-02,5.030364990234375000e-01
-3.686010092496871948e-02,4.677084088325500488e-02,5.030364990234375000e-01
-3.678162395954132080e-02,5.050559341907501221e-02,5.087008476257324219e-01
-3.678162395954132080e-02,5.050559341907501221e-02,5.087008476257324219e-01
-3.668584674596786499e-02,5.446029826998710632e-02,5.145864486694335938e-01
-3.668584674596786499e-02,5.446029826998710632e-02,5.145864486694335938e-01
-3.658512607216835022e-02,5.862399563193321228e-02,5.207063555717468262e-01
-3.658512607216835022e-02,5.862399563193321228e-02,5.207063555717468262e-01
-3.648248314857482910e-02,6.300496309995651245e-02,5.270792245864868164e-01
-3.648248314857482910e-02,6.300496309995651245e-02,5.270792245864868164e-01
-3.628858178853988647e-02,6.763239204883575439e-02,5.337342619895935059e-01
-3.628858178853988647e-02,6.763239204883575439e-02,5.337342619895935059e-01
-3.615311905741691589e-02,7.255050539970397949e-02,5.407051444053649902e-01
-3.615311905741691589e-02,7.255050539970397949e-02,5.407051444053649902e-01
-3.600475564599037170e-02,7.775717973709106445e-02,5.480166077613830566e-01
-3.600475564599037170e-02,7.775717973709106445e-02,5.480166077613830566e-01
-3.583527356386184692e-02,8.328729867935180664e-02,5.557098984718322754e-01
-3.583527356386184692e-02,8.328729867935180664e-02,5.557098984718322754e-01
-3.565295785665512085e-02,8.914893865585327148e-02,5.638176202774047852e-01
-3.565295785665512085e-02,8.914893865585327148e-02,5.638176202774047852e-01
-3.545543923974037170e-02,9.537184238433837891e-02,5.723866224288940430e-01
-3.545543923974037170e-02,9.537184238433837891e-02,5.723866224288940430e-01
-3.533793613314628601e-02,1.019609346985816956e-01,5.814500451087951660e-01
-3.533793613314628601e-02,1.019609346985816956e-01,5.814500451087951660e-01
-3.511045873165130615e-02,1.089987009763717651e-01,5.911019444465637207e-01
-3.511045873165130615e-02,1.089987009763717651e-01,5.911019444465637207e-01
-3.485481441020965576e-02,1.165222525596618652e-01,6.014110445976257324e-01
-3.485481441020965576e-02,1.165222525596618652e-01,6.014110445976257324e-01
-3.458005934953689575e-02,1.245596706867218018e-01,6.124506592750549316e-01
-3.458005934953689575e-02,1.245596706867218018e-01,6.124506592750549316e-01
-3.428110480308532715e-02,1.331704556941986084e-01,6.243249177932739258e-01
-3.428110480308532715e-02,1.331704556941986084e-01,6.243249177932739258e-01
-3.397614136338233948e-02,1.423837542533874512e-01,6.371254324913024902e-01
-3.397614136338233948e-02,1.423837542533874512e-01,6.371254324913024902e-01
-3.359745442867279053e-02,1.523780971765518188e-01,6.510912179946899414e-01
-3.359745442867279053e-02,1.523780971765518188e-01,6.510912179946899414e-01
-3.312519192695617676e-02,1.632609367370605469e-01,6.664407849311828613e-01
-3.312519192695617676e-02,1.632609367370605469e-01,6.664407849311828613e-01
-3.283122554421424866e-02,1.747028231620788574e-01,6.829287409782409668e-01
-3.283122554421424866e-02,1.747028231620788574e-01,6.829287409782409668e-01
-3.195133060216903687e-02,1.878610551357269287e-01,7.020297646522521973e-01
-3.195133060216903687e-02,1.878610551357269287e-01,7.020297646522521973e-01
-3.127562627196311951e-02,2.019004970788955688e-01,7.229705452919006348e-01
-3.127562627196311951e-02,2.019004970788955688e-01,7.229705452919006348e-01
-3.135735169053077698e-02,2.162219882011413574e-01,7.449322342872619629e-01
-3.135735169053077698e-02,2.162219882011413574e-01,7.449322342872619629e-01
-3.076471760869026184e-02,2.328302711248397827e-01,7.710089087486267090e-01
-3.076471760869026184e-02,2.328302711248397827e-01,7.710089087486267090e-01
-3.020377829670906067e-02,2.510960102081298828e-01,8.006367683410644531e-01
-3.020377829670906067e-02,2.510960102081298828e-01,8.006367683410644531e-01
-2.955943159759044647e-02,2.714596688747406006e-01,8.349599838256835938e-01
-2.955943159759044647e-02,2.714596688747406006e-01,8.349599838256835938e-01
-2.886590920388698578e-02,2.942471504211425781e-01,8.751165270805358887e-01
-2.886590920388698578e-02,2.942471504211425781e-01,8.751165270805358887e-01
-2.804612740874290466e-02,3.200105130672454834e-01,9.229978322982788086e-01
-2.804612740874290466e-02,3.200105130672454834e-01,9.229978322982788086e-01
-2.745337784290313721e-02,3.489834666252136230e-01,9.799304008483886719e-01
-2.745337784290313721e-02,3.489834666252136230e-01,9.799304008483886719e-01
-2.622903510928153992e-02,3.827824592590332031e-01,1.051964521408081055e+00
-2.622903510928153992e-02,3.827824592590332031e-01,1.051964521408081055e+00
-2.555412799119949341e-02,4.212895035743713379e-01,1.140504121780395508e+00
-2.555412799119949341e-02,4.212895035743713379e-01,1.140504121780395508e+00
-2.402414754033088684e-02,4.669716954231262207e-01,1.258549571037292480e+00
-2.402414754033088684e-02,4.669716954231262207e-01,1.258549571037292480e+00
-2.233876846730709076e-02,5.207146406173706055e-01,1.417283058166503906e+00
-2.233876846730709076e-02,5.207146406173706055e-01,1.417283058166503906e+00
-2.007284387946128845e-02,5.842827558517456055e-01,1.642084002494812012e+00
-2.007284387946128845e-02,5.842827558517456055e-01,1.642084002494812012e+00
-1.724110916256904602e-02,6.577649712562561035e-01,1.976609110832214355e+00
-1.724110916256904602e-02,6.577649712562561035e-01,1.976609110832214355e+00
-1.419395487755537033e-02,7.342333793640136719e-01,2.504469394683837891e+00
-1.419395487755537033e-02,7.342333793640136719e-01,2.504469394683837891e+00
-1.045738719403743744e-02,7.754330635070800781e-01,3.388278245925903320e+00
-1.045738719403743744e-02,7.754330635070800781e-01,3.388278245925903320e+00
-6.694713607430458069e-03,6.248264312744140625e-01,4.716889381408691406e+00
-6.694713607430458069e-03,6.248264312744140625e-01,4.716889381408691406e+00
-4.198379814624786377e-03,7.876050472259521484e-02,5.217083454132080078e+00
