1.063288424787885803e-17,3.868240888334651406e-01,4.924038765061040102e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.919367491904116463e+01,-7.185409341840936553e-15,-2.516966114704188268e-16
1.063248893891651893e-17,3.868238118368892975e-01,4.924039253480739231e-01,-3.392230036840247560e-20,-2.769966033636845921e-04,2.673160901978250932e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.919367491904116430e-02,-7.185409341840936122e-18,-2.516966114704188295e-19,5.919367491904116463e+01,-7.185420693307510552e-15,-2.516953920638660892e-16
1.063169834792417602e-17,3.868232578445892078e-01,4.924042415058182964e-01,-6.784335022409277314e-20,-5.539924099796253399e-04,5.346315313989631742e-04,9.999999995620135751e-01,2.959683745519958058e-05,-3.592704670395949701e-21,-1.258483057168361604e-22,1.183873498380823286e-01,-1.437083003514844780e-17,-5.033920035342849322e-19,4.980909893207238781e+01,-6.106352164924188810e-15,-2.305774478050014902e-16
1.063051253916162668e-17,3.868224262095079080e-01,4.924048250927605119e-01,-1.018406010536393012e-19,-8.316353289333084904e-04,8.013395995096592346e-04,9.999999960581223979e-01,8.879051226189464132e-05,-1.077811967435072926e-20,-3.775443071742576454e-22,1.681964487701547162e-01,-2.047718220007263483e-17,-7.339694513392864370e-19,4.980909893207238781e+01,-6.106400816814716765e-15,-2.305724510803635185e-16
1.062893152135567549e-17,3.868213155968688310e-01,4.924056756226155573e-01,-1.359963814798195380e-19,-1.110613080770400229e-03,1.068281944013360239e-03,9.999999850547424129e-01,1.728887359023502086e-04,-2.101670984988890400e-20,-7.445316986514013172e-22,2.180055477022271038e-01,-2.658358301688735327e-17,-9.645419024196500095e-19,4.168732322606127383e+01,-5.169678742435374791e-15,-2.101678934366339106e-16
1.062695531103585193e-17,3.868199241333964977e-01,4.924067934244301670e-01,-1.703755677234389820e-19,-1.391464165618415925e-03,1.334721256372148855e-03,9.999999602685885058e-01,2.818915068814368229e-04,-3.430849878531116758e-20,-1.226809758636317916e-21,2.596928709282883552e-01,-3.175326175932272752e-17,-1.174709795856283983e-18,4.168732322606127383e+01,-5.169750961842107622e-15,-2.101608672987873826e-16
1.062458387264662806e-17,3.868182493609381156e-01,4.924081780981117151e-01,-2.050487183796859637e-19,-1.674773462774538802e-03,1.601591593643306253e-03,9.999999152359331234e-01,4.117379344453692461e-04,-5.018512242685260389e-20,-1.814185272364890030e-21,3.013801941543496343e-01,-3.692301272116483766e-17,-1.384870663155071267e-18,3.474580823063122637e+01,-4.366946973253050411e-15,-1.912581493266661607e-16
1.062181717733304815e-17,3.868162883688607834e-01,4.924098301542697009e-01,-2.400708594089408806e-19,-1.960993454272478426e-03,1.868358325540424129e-03,9.999998418373524656e-01,5.624280135043686468e-04,-6.864661486076576831e-20,-2.506659423555577259e-21,3.361260023849808598e-01,-4.128995969441788738e-17,-1.576128812481737493e-18,3.474580823063122637e+01,-4.367032615103803651e-15,-1.912502629939776766e-16
1.061865515952696899e-17,3.868140377592562684e-01,4.924117495750059414e-01,-2.755012812179808351e-19,-2.250611418206206228e-03,2.135719302548147458e-03,9.999997331914290966e-01,7.304909793814705430e-04,-8.929156842326276662e-20,-3.294798024932492663e-21,3.708718106156120853e-01,-4.565699230952169320e-17,-1.767379075475715191e-18,2.881294160783339464e+01,-3.678769384312929497e-15,-1.737205532964288323e-16
1.061509776017125569e-17,3.868114937557000643e-01,4.924139370210833810e-01,-3.113865145208336408e-19,-2.544005873445644595e-03,2.403294870328280628e-03,9.999995805389410020e-01,9.159268215911352522e-04,-1.121200222677610509e-19,-4.178605412867967985e-21,3.996847522234454608e-01,-4.933576169383462003e-17,-1.941099628772144115e-18,2.881294160783339464e+01,-3.678861084474840888e-15,-1.737125663450809345e-16
1.061114489590630616e-17,3.868086521774281028e-01,4.924163927781481376e-01,-3.477762564598065301e-19,-2.841581162953369256e-03,2.671598940672779109e-03,9.999993775294706566e-01,1.115769094256907146e-03,-1.367878364742305265e-19,-5.149342372284190747e-21,4.284976938312788364e-01,-5.301462277830945910e-17,-2.114812195117224942e-18,2.374203551826749603e+01,-3.088552603004584219e-15,-1.574396791906881064e-16
1.060679649039085049e-17,3.868055085287809836e-01,4.924191176299722583e-01,-3.847097060976945052e-19,-3.143652185353632000e-03,2.940366846431351038e-03,9.999991155259608799e-01,1.330017780561525750e-03,-1.632950514407389397e-19,-6.207017087946158375e-21,4.522397293495463155e-01,-5.610317538131404731e-17,-2.272251874307913255e-18,2.374203551826749603e+01,-3.088645105889844864e-15,-1.574320661455542482e-16
1.060205245288690723e-17,3.868020579802232684e-01,4.924221120989891176e-01,-4.222283918230217242e-19,-3.450552820319829385e-03,3.209972583462739233e-03,9.999987892174490023e-01,1.556137409310192265e-03,-1.913465023689616927e-19,-7.343526707325947739e-21,4.759817648678137947e-01,-5.919182048720389612e-17,-2.429683940453467405e-18,1.940781063699960995e+01,-2.582121442970165019e-15,-1.423121337313512291e-16
1.059691270093369348e-17,3.867982954422414243e-01,4.924253770685816378e-01,-4.603651594268926897e-19,-3.762543049891063206e-03,3.480228408169100222e-03,9.999983905511417026e-01,1.794127957272726760e-03,-2.209422283114344985e-19,-8.558883567346118401e-21,4.953895755048133842e-01,-6.177394193017406193e-17,-2.571996074184818775e-18,1.940781063699960995e+01,-2.582211084431550784e-15,-1.423051729242042774e-16
1.059137714528635198e-17,3.867942155511329139e-01,4.924289132368747102e-01,-4.991546007911056785e-19,-4.079897067179193496e-03,3.751410002017837881e-03,9.999979154786983182e-01,2.041822288802949432e-03,-2.518289552178059264e-19,-9.845568198754970732e-21,5.147973861418130292e-01,-6.435615301460561123e-17,-2.714301247109023192e-18,1.570310848013470917e+01,-2.147341933263635055e-15,-1.282438002463899264e-16
1.058544570656520101e-17,3.867898127304882916e-01,4.924327215668161117e-01,-5.386240705118461017e-19,-4.402827583591974007e-03,4.023382016968269498e-03,9.999973567893410964e-01,2.299220374838981725e-03,-2.840067191275503358e-19,-1.120359712202264352e-20,5.305004946219477047e-01,-6.650349494786924402e-17,-2.842545047355413047e-18,1.570310848013470917e+01,-2.147426242607210294e-15,-1.282376369762708280e-16
1.057911830457279822e-17,3.867850811803985600e-01,4.924368028878867154e-01,-5.788022514746895784e-19,-4.731558103251045158e-03,4.296349433990999042e-03,9.999967117418215867e-01,2.564469837043362350e-03,-3.172580722673306977e-19,-1.262598572097321603e-20,5.462036031020823801e-01,-6.865092119047644918e-17,-2.970782684331683746e-18,1.253648887423503133e+01,-1.773856903915889126e-15,-1.151502975069340905e-16
1.057239487127566525e-17,3.867800149293884604e-01,4.924411582253726549e-01,-6.197116948793171378e-19,-5.066260196937140588e-03,4.570197311048098537e-03,9.999959740883236359e-01,2.837570641535347177e-03,-3.515830466717779338e-19,-1.411275454670142946e-20,5.587400919763174656e-01,-7.042477809439234087e-17,-3.085932981838617707e-18,1.253648887423503133e+01,-1.773934299685703250e-15,-1.151449885656109593e-16
