9.612990044596307626e-02,9.612990044596307626e-02,1.112088052129495824e-01,1.112088052129495824e-01
9.612990044596307626e-02,9.612990044596307626e-02,1.112088052129495824e-01,1.112088052129495824e-01
9.731775601741357584e-02,9.731775601741357584e-02,1.100060484803052352e-01,1.100060484803052352e-01
9.731775601741357584e-02,9.731775601741357584e-02,1.100060484803052352e-01,1.100060484803052352e-01
9.834362230880819289e-02,9.834362230880819289e-02,1.089629862488929180e-01,1.089629862488929180e-01
9.834362230880819289e-02,9.834362230880819289e-02,1.089629862488929180e-01,1.089629862488929180e-01
9.922141723642889655e-02,9.922141723642889655e-02,1.080725104330962499e-01,1.080725104330962499e-01
9.922141723642889655e-02,9.922141723642889655e-02,1.080725104330962499e-01,1.080725104330962499e-01
9.997248484036361238e-02,9.997248484036361238e-02,1.073122488127049301e-01,1.073122488127049301e-01
9.997248484036361238e-02,9.997248484036361238e-02,1.073122488127049301e-01,1.073122488127049301e-01
1.006150765030719707e-01,1.006150765030719707e-01,1.066630857379100850e-01,1.066630857379100850e-01
1.006150765030719707e-01,1.006150765030719707e-01,1.066630857379100850e-01,1.066630857379100850e-01
1.011647391729013218e-01,1.011647391729013218e-01,1.061086546964987026e-01,1.061086546964987026e-01
1.011647391729013218e-01,1.011647391729013218e-01,1.061086546964987026e-01,1.061086546964987026e-01
1.016348533217863448e-01,1.016348533217863448e-01,1.056350387747331254e-01,1.056350387747331254e-01
1.016348533217863448e-01,1.016348533217863448e-01,1.056350387747331254e-01,1.056350387747331254e-01
1.020367228868652582e-01,1.020367228868652582e-01,1.052302485820602179e-01,1.052302485820602179e-01
1.020367228868652582e-01,1.020367228868652582e-01,1.052302485820602179e-01,1.052302485820602179e-01
1.023801553157849681e-01,1.023801553157849681e-01,1.048841786476091970e-01,1.048841786476091970e-01
1.023801553157849681e-01,1.023801553157849681e-01,1.048841786476091970e-01,1.048841786476091970e-01
1.026733470214886146e-01,1.026733470214886146e-01,1.045879918085055871e-01,1.045879918085055871e-01
1.026733470214886146e-01,1.026733470214886146e-01,1.045879918085055871e-01,1.045879918085055871e-01
1.029235253201788297e-01,1.029235253201788297e-01,1.043343862427407870e-01,1.043343862427407870e-01
1.029235253201788297e-01,1.029235253201788297e-01,1.043343862427407870e-01,1.043343862427407870e-01
1.031366812608526390e-01,1.031366812608526390e-01,1.041169238664819557e-01,1.041169238664819557e-01
1.031366812608526390e-01,1.031366812608526390e-01,1.041169238664819557e-01,1.041169238664819557e-01
