0.000000000000000000e+00,-3.868240888334651406e-01,4.924038765061040102e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.919367491904116463e+01,-8.858525464178952070e-29,3.103039122289126371e-30
3.613866653353267436e-22,-3.868238118368892975e-01,4.924039253480739231e-01,0.000000000000000000e+00,2.769966033636843752e-04,2.673160901978250390e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.919367491904116430e-02,-8.858525464178952044e-32,3.103039122289126317e-33,-5.919367491904116463e+01,-8.858539458823005290e-29,3.103024088846374525e-30
1.084133165077037571e-21,-3.868232578445892078e-01,4.924042415058182964e-01,-1.152939255035054899e-24,5.539924099796251231e-04,5.346315313989630658e-04,9.999999995620135751e-01,-2.959683745519958058e-05,-4.429262731442823838e-35,1.551519560918048439e-36,-1.183873498380823286e-01,-1.771706492300195673e-31,6.206063211135501159e-33,-4.980909893207238781e+01,5.435353932738502939e-17,-1.900783252846997101e-18
2.168168787738527056e-21,-3.868224262095079080e-01,4.924048250927605119e-01,-4.611164572311482000e-24,8.316353289333082736e-04,8.013395995096592346e-04,9.999999960581223979e-01,-8.879051226189464132e-05,-1.328779517615308429e-34,4.654551162667407577e-36,-1.681964487701547162e-01,5.435353932720785664e-20,-1.900783252840790909e-21,-4.980909893207238781e+01,5.435378291136467205e-17,-1.900757042886985607e-18
3.613394875246671289e-21,-3.868213155968688310e-01,4.924056756226155573e-01,-1.152626924491523993e-23,1.110613080770399795e-03,1.068281944013360022e-03,9.999999850547424129e-01,-1.728887359023502086e-04,2.717668513854962248e-23,-9.528046608463591812e-25,-2.180055477022271038e-01,1.087073222385725342e-19,-3.801540295727776694e-21,-4.168732322606127383e+01,9.943854119041473357e-17,-3.586807872144284099e-18
5.419628174648546144e-21,-3.868199241333964977e-01,4.924067934244301670e-01,-2.241442362770471375e-23,1.391464165618415492e-03,1.334721256372148855e-03,9.999999602685885058e-01,-2.818915068814368229e-04,8.153012041302362456e-23,-2.860009572563945846e-24,-2.596928709282883552e-01,2.081458634289872716e-19,-7.388348167872061894e-21,-4.168732322606127383e+01,9.943937162165003253e-17,-3.586720844992485327e-18
7.586666493300271672e-21,-3.868182493609381156e-01,4.924081780981117151e-01,-3.779126135815175869e-23,1.674773462774538368e-03,1.601591593643306253e-03,9.999999152359331234e-01,-4.117379344453692461e-04,1.856023770185543852e-22,-6.572934355209802245e-24,-3.013801941543496343e-01,3.075852350506372797e-19,-1.097506901286454633e-20,-3.474580823063122637e+01,1.365824043979886923e-16,-5.069324507407532591e-18
1.011423600284040483e-20,-3.868162883688607834e-01,4.924098301542697009e-01,-5.764342817842228658e-23,1.960993454272477992e-03,1.868358325540424129e-03,9.999998418373524656e-01,-5.624280135043686468e-04,3.393937098684587797e-22,-1.209582211542917028e-23,-3.361260023849808598e-01,4.441676394486259504e-19,-1.604439352027208008e-20,-3.474580823063122637e+01,1.365839931696256529e-16,-5.069162248352374920e-18
1.300204041407407320e-20,-3.868140377592562684e-01,4.924117495750059414e-01,-8.195701853034673353e-23,2.250611418206205794e-03,2.135719302548147024e-03,9.999997331914290966e-01,-7.304909793814705430e-04,5.614750095808145974e-22,-2.018588403393750640e-23,-3.708718106156120853e-01,5.807516326182515779e-19,-2.111355576862445403e-20,-2.881294160783339464e+01,1.669266052300526242e-16,-6.360304101277064856e-18
1.624972230630376622e-20,-3.868114937557000643e-01,4.924139370210833810e-01,-1.102806795668420632e-22,2.544005873445644595e-03,2.403294870328280628e-03,9.999995805389410020e-01,-9.159268215911352522e-04,8.518467686541316037e-22,-3.085065798116457331e-23,-3.996847522234454608e-01,7.476782378483041890e-19,-2.747385986990151776e-20,-2.881294160783339464e+01,1.669290055730389296e-16,-6.360064850036645882e-18
1.985689945678307237e-20,-3.868086521774281028e-01,4.924163927781481376e-01,-1.421621232727999330e-22,2.841581162953369689e-03,2.671598940672779109e-03,9.999993775294706566e-01,-1.115769094256907146e-03,1.225679294515170903e-21,-4.475975563903765562e-23,-4.284976938312788364e-01,9.146072434213430670e-19,-3.383392471993816489e-20,-2.374204254321071517e+01,1.914472245956696798e-16,-7.471873599524969911e-18
2.382313688599509651e-20,-3.868055085287809836e-01,4.924191176299722583e-01,-1.767904264008180088e-22,3.143652185353632868e-03,2.940366846431351038e-03,9.999991155259608799e-01,-1.330017780561525750e-03,1.682973314240670038e-21,-6.192435118234412174e-23,-4.522397363744895538e-01,1.106054468017012696e-18,-4.130579831946313413e-20,-2.374204254321071517e+01,1.914504111490310893e-16,-7.471563122938178049e-18
2.814797345368205614e-20,-3.868020579802232684e-01,4.924221120989891176e-01,-2.133530538268566948e-22,3.450552820319830686e-03,3.209972583462739233e-03,9.999987892174435622e-01,-1.556137412822659709e-03,2.235986544975979963e-21,-8.293221266338512381e-23,-4.759817789177002711e-01,1.297504879166043734e-18,-4.877736144240131112e-20,-1.940779307464155679e+01,2.109807894957152276e-16,-8.416134341420594259e-18
